crime_code,year,latitude,longitude
99,1,55.6179,13.0094
99,1,55.619,13.0126
99,1,55.6067,13.0196
99,1,55.6224,13.0111
99,1,55.6007,13.0339
99,1,55.5971,13.0181
99,1,55.609,13.0239
99,1,55.5948,13.038
99,1,55.5958,13.0398
99,1,55.6178,13.0364
99,1,55.6156,13.0064
99,1,55.6202,13.0297
99,1,55.5976,13.0714
99,1,55.6125,13.0166
99,1,55.5918,12.9458
99,1,55.6009,13.034
99,1,55.6206,13.0223
99,1,55.594,13.0925
99,1,55.5592,13.1187
99,1,55.6116,13.0501
99,1,55.62,13.0123
99,1,55.5961,12.9632
99,1,55.6189,13.0134
99,1,55.6072,13.0284
99,1,55.6073,13.0256
99,1,55.603,13.044
99,1,55.6122,12.9983
99,1,55.6071,13.0169
99,1,55.6028,13.0442
99,1,55.5763,13.0336
99,1,55.6012,12.9937
99,1,55.622,12.9857
99,1,55.6012,13.0232
99,1,55.5843,13.0317
99,1,55.5945,13.0375
99,1,55.5378,12.9182
99,1,55.6098,13.0116
99,1,55.5576,13.0476
99,1,55.5935,12.9354
99,1,55.5919,12.9377
99,1,55.6007,13.016
99,1,55.6055,13.0039
99,1,55.6097,13.0604
99,1,55.5678,12.9475
99,1,55.6183,13.0114
99,1,55.6049,13.0023
99,1,55.6039,13.0209
99,1,55.6055,13.0224
99,1,55.5927,13.0314
99,1,55.5919,13.0309
99,1,55.6209,13.0065
99,1,55.6008,13.0284
99,1,55.6165,13.0232
99,1,55.6137,13.1072
99,1,55.6089,13.0185
99,1,55.6211,13.0129
99,1,55.5992,13.0466
99,1,55.6073,13.0203
99,1,55.6167,13.0136
99,1,55.6378,13.076
99,1,55.62,13.0367
99,1,55.6197,13.0132
99,1,55.5959,13.0577
99,1,55.6094,12.9829
99,1,55.6031,13.0
99,1,55.6166,12.9988
99,1,55.5941,13.0464
99,1,55.6225,13.0131
99,1,55.6014,13.0016
99,1,55.6041,13.0027
99,1,55.5902,12.9884
99,1,55.6026,13.0138
99,1,55.5986,13.0676
99,1,55.5643,13.0465
99,1,55.6174,13.0093
99,1,55.6169,13.0144
99,1,55.6195,13.0126
99,1,55.6176,13.0118
99,1,55.5851,12.9944
99,1,55.5842,13.0365
99,1,55.5712,13.0169
99,1,55.6196,13.0145
99,1,55.6181,13.0106
99,1,55.6078,13.0606
99,1,55.6016,13.0287
99,1,55.5935,13.0672
99,1,55.6065,13.0256
99,1,55.587,12.9681
99,1,55.5999,13.0107
99,1,55.6088,13.0068
99,1,55.6175,13.0123
99,1,55.6031,13.0228
99,1,55.6156,13.0318
99,1,55.6206,13.0855
99,1,55.6192,12.9934
99,1,55.6058,13.0128
99,1,55.6189,13.0165
99,1,55.6002,13.0637
99,1,55.5892,13.0631
99,1,55.6079,13.0073
99,1,55.5881,13.0339
99,1,55.6141,12.9885
99,1,55.6081,13.022
99,1,55.6045,13.0262
99,1,55.604,13.0019
99,1,55.5723,12.9476
99,1,55.5958,13.027
99,1,55.5983,13.0588
99,1,55.6033,13.0294
99,1,55.5978,13.0277
99,1,55.5842,13.0274
99,1,55.5978,13.0223
99,1,55.5579,13.0931
99,1,55.6049,13.0481
99,1,55.6033,13.0445
99,1,55.604,13.0436
99,1,55.6039,12.9926
99,1,55.6022,12.9342
99,1,55.6088,12.9928
99,1,55.6044,13.03
99,1,55.6027,12.9752
99,1,55.5889,12.9811
99,1,55.6072,12.9855
99,1,55.5943,13.0349
99,1,55.6057,13.0145
99,1,55.5956,13.0289
99,1,55.6032,13.0158
99,1,55.6017,13.0384
99,1,55.6241,13.0118
99,1,55.5917,13.0124
99,1,55.5971,13.0212
99,1,55.6045,12.9749
99,1,55.5844,13.0265
99,1,55.6076,13.0156
99,1,55.5916,13.0363
99,1,55.59,13.033
99,1,55.5679,12.9345
99,1,55.6151,13.0463
99,1,55.5978,13.0934
99,1,55.5834,13.0349
99,1,55.6173,13.0136
99,1,55.623,13.0092
99,1,55.6005,13.0136
99,1,55.5731,13.0061
99,1,55.6194,13.0133
99,1,55.62,13.0134
99,1,55.5916,13.046
99,1,55.6046,13.0248
99,1,55.604,13.0419
99,1,55.6191,13.0439
99,1,55.6086,12.9849
99,1,55.5774,13.0849
99,1,55.5871,13.0363
99,1,55.6161,13.0305
99,1,55.6004,13.0666
99,1,55.6186,13.0131
99,1,55.6027,13.02
99,1,55.6038,13.0199
99,1,55.6017,12.9732
99,1,55.5995,13.0227
99,1,55.6034,13.0247
99,1,55.6199,13.0894
99,1,55.5961,13.023
99,1,55.5835,12.9701
99,1,55.5971,13.052
99,1,55.5886,13.0013
99,1,55.6121,13.0386
99,1,55.5953,13.0381
99,1,55.5904,13.0492
99,1,55.6023,13.0263
99,1,55.6268,13.0085
99,1,55.6204,13.0354
99,1,55.5819,13.0302
99,1,55.578,12.9873
99,1,55.5881,12.99
99,1,55.5865,13.0274
99,1,55.6034,13.02
99,1,55.5808,13.0497
99,1,55.6185,13.0082
99,1,55.5765,13.033
99,1,55.6217,13.0117
99,1,55.6217,13.0496
99,1,55.596,13.0436
99,1,55.6136,13.0432
99,1,55.5828,13.0241
99,1,55.5877,12.9892
99,1,55.5971,13.0621
99,1,55.5879,13.0247
99,1,55.5669,12.9379
99,1,55.6064,13.0258
99,1,55.5817,13.0365
99,1,55.5913,13.061
99,1,55.5932,13.0309
99,1,55.5891,13.0654
99,1,55.5712,13.0321
99,1,55.5958,13.0657
99,1,55.5997,13.0219
99,1,55.5983,13.0428
99,1,55.5925,13.0263
99,1,55.5875,13.0455
99,1,55.5868,13.0516
99,1,55.572,12.9313
99,1,55.5959,12.9925
99,1,55.6053,12.9773
99,1,55.5935,13.0223
99,1,55.6003,13.0826
99,1,55.5975,13.0811
99,1,55.5706,13.0403
99,1,55.5486,13.1158
99,1,55.6016,13.0333
99,1,55.5867,13.0312
99,1,55.5699,13.0015
99,1,55.5501,13.1056
99,1,55.6061,13.0178
99,1,55.5706,13.0316
99,1,55.5862,13.0359
99,1,55.5912,13.0447
99,1,55.6082,13.0065
99,1,55.6062,12.9963
99,1,55.5714,13.0308
99,1,55.5961,13.0065
99,1,55.5847,12.9878
99,1,55.6041,13.0199
99,1,55.6075,13.0741
99,1,55.5518,13.1064
99,1,55.5857,13.036
99,1,55.597,13.0468
99,1,55.5706,13.033
99,1,55.5706,12.9499
99,1,55.5955,13.0618
99,1,55.5934,12.9951
99,1,55.6169,13.0343
99,1,55.577,12.9876
99,1,55.58,12.9774
99,1,55.5877,13.0454
99,1,55.5968,13.0375
99,1,55.6171,13.0454
99,1,55.5925,13.0245
99,1,55.609,13.0495
99,1,55.5916,13.0632
99,1,55.5731,13.0318
99,1,55.5719,13.0308
99,1,55.6035,13.0887
99,1,55.6215,13.0023
99,1,55.5854,13.033
99,1,55.6177,13.0173
99,1,55.5929,13.0649
99,1,55.6179,13.0357
99,1,55.6089,13.0286
99,1,55.5959,13.0245
99,1,55.6021,13.0142
99,1,55.6165,13.0144
99,1,55.5974,13.0291
99,1,55.6102,12.9989
99,1,55.6273,13.0652
99,1,55.5921,13.0344
99,1,55.6037,13.0302
99,1,55.5827,13.0681
99,1,55.5701,13.0304
99,1,55.6338,13.0741
99,1,55.6032,13.0271
99,1,55.5933,13.0411
99,1,55.6156,13.0314
99,1,55.6216,12.9916
99,1,55.5972,13.0485
99,1,55.5808,13.049
99,1,55.6323,13.0692
99,1,55.6029,13.0335
99,1,55.6045,13.0384
99,1,55.6177,13.0346
99,1,55.6182,13.0287
99,1,55.6091,13.0587
99,1,55.6107,12.9829
99,1,55.6053,12.9922
99,1,55.6088,13.0823
99,1,55.6056,13.0271
99,1,55.5985,13.0469
99,1,55.6227,13.0454
99,1,55.6253,13.0518
99,1,55.5905,12.9882
99,1,55.6018,13.0502
99,1,55.5965,13.0459
99,1,55.5757,12.9274
99,1,55.5738,13.028
99,1,55.6245,13.0554
99,1,55.6126,13.0222
99,1,55.6098,13.0229
99,1,55.6115,13.0257
99,1,55.5954,12.9497
99,1,55.6156,13.0411
99,1,55.5861,13.0481
99,1,55.6003,13.0637
99,1,55.5934,13.0187
99,1,55.6024,12.9684
99,1,55.5925,12.9941
99,1,55.5954,13.0438
99,1,55.5934,13.042
99,1,55.5923,13.0201
99,1,55.5985,13.0676
99,1,55.6016,13.0458
99,1,55.6,13.0455
99,1,55.6105,13.0122
99,1,55.6106,13.0476
99,1,55.6069,13.0142
99,1,55.6212,13.0934
99,1,55.5612,12.931
99,1,55.5601,12.9306
99,1,55.5946,13.0165
99,1,55.5901,13.022
99,1,55.58,13.0296
99,1,55.599,13.0599
99,1,55.5985,12.9923
99,1,55.5917,13.069
99,1,55.5962,13.0207
99,1,55.572,13.0284
99,1,55.5927,13.0268
99,1,55.5876,12.9859
99,1,55.6019,13.0159
99,1,55.5933,13.0694
99,1,55.6018,13.0299
99,1,55.5695,13.0344
99,1,55.594,12.9343
99,1,55.6194,13.0441
99,1,55.6178,13.0089
99,1,55.5993,13.059
99,1,55.5985,13.0192
99,1,55.5514,13.1087
99,1,55.5945,13.0654
99,1,55.597,13.0207
99,1,55.6191,13.0244
99,1,55.5849,12.9972
99,1,55.5792,13.0384
99,1,55.5784,13.0185
99,1,55.6067,12.9963
99,1,55.5994,13.0682
99,1,55.5941,13.0526
99,1,55.5971,13.0232
99,1,55.5883,12.9898
99,1,55.6011,13.0223
99,1,55.5847,13.0302
99,1,55.6124,12.9936
99,1,55.6095,12.9929
99,1,55.5796,13.0361
99,1,55.6147,13.0457
99,1,55.5974,13.0409
99,1,55.5985,13.0454
99,1,55.6203,13.014
99,1,55.5691,13.029
99,1,55.5834,13.0195
99,1,55.612,13.043
99,1,55.6093,12.9879
99,1,55.6049,13.0374
99,1,55.5873,12.9854
99,1,55.5731,13.025
99,1,55.5993,13.0209
99,1,55.616,13.0093
99,1,55.5643,13.029
99,1,55.6041,13.0532
99,1,55.6167,13.0231
99,1,55.6055,13.0371
99,1,55.6264,13.059
99,1,55.596,12.9967
99,1,55.5799,12.9972
99,1,55.5812,13.0394
99,1,55.6176,13.0488
99,1,55.623,13.0529
99,1,55.6034,13.074
99,1,55.5971,13.0639
99,1,55.605,12.9468
99,1,55.624,12.9918
99,1,55.5987,12.9956
99,1,55.6193,13.0503
99,1,55.6204,13.0505
99,1,55.5788,13.0534
99,1,55.5818,13.0692
99,1,55.5985,13.0302
99,1,55.6089,13.0498
99,1,55.58,13.071
99,1,55.5973,13.0595
99,1,55.5992,13.046
99,1,55.6131,13.0173
99,1,55.6093,13.0168
99,1,55.577,13.0331
99,1,55.5793,13.0311
99,1,55.626,12.9945
99,1,55.5996,13.0485
99,1,55.6024,13.0713
99,1,55.6118,13.014
99,1,55.6066,13.0165
99,1,55.5942,13.0304
99,1,55.6195,13.0363
99,1,55.5993,13.0502
99,1,55.5965,12.942
99,1,55.6169,13.044
99,1,55.5994,13.0646
99,1,55.6051,13.0391
99,1,55.5828,12.9956
99,1,55.6066,13.0492
99,1,55.584,12.934
99,1,55.6014,13.0172
99,1,55.604,13.0252
99,1,55.6283,13.0711
99,1,55.5947,12.9895
99,1,55.5931,12.9916
99,1,55.5817,13.0303
99,1,55.6186,13.038
99,1,55.5977,13.0973
99,1,55.5672,13.0307
99,1,55.5684,12.9329
99,1,55.572,13.0339
99,1,55.5947,13.0142
99,1,55.5969,13.0606
99,1,55.5531,13.0586
99,1,55.5425,13.0539
99,1,55.5795,13.0385
99,1,55.5786,12.9269
99,1,55.584,12.9442
99,1,55.6186,13.0151
99,1,55.5968,13.0215
99,1,55.586,13.0449
99,1,55.5945,12.992
99,1,55.5994,13.0459
99,1,55.6102,13.0219
99,1,55.5861,13.0365
99,1,55.5597,13.0906
99,1,55.6043,13.0155
99,1,55.6066,13.0928
99,1,55.6072,13.0197
99,1,55.5814,12.978
99,1,55.5948,12.9903
99,1,55.5816,12.9766
99,1,55.5968,13.0582
99,1,55.5992,13.0609
99,1,55.5928,13.0288
99,1,55.6052,13.0709
99,1,55.5707,13.0207
99,1,55.5987,13.0269
99,1,55.5698,13.0047
99,1,55.5952,13.038
99,1,55.6001,13.0328
99,1,55.5822,13.0355
99,1,55.6045,13.031
99,1,55.602,13.0406
99,1,55.5954,13.0435
99,1,55.6028,13.0229
99,1,55.6176,13.0349
99,1,55.5974,13.0535
99,1,55.5998,13.0316
99,1,55.6121,13.0269
99,1,55.6157,13.0338
99,1,55.5967,13.0624
99,1,55.6176,13.012
99,1,55.6012,13.0456
99,1,55.5782,13.0291
99,1,55.5805,13.0296
99,1,55.6007,13.0187
99,1,55.6118,13.0493
99,1,55.5837,13.0184
99,1,55.6196,13.0092
99,1,55.5937,13.0146
99,1,55.5794,13.0768
99,1,55.6017,13.0185
99,1,55.5938,13.0309
99,1,55.5985,13.0562
99,1,55.6008,13.057
99,1,55.6118,13.0426
99,1,55.5904,13.0172
99,1,55.5964,13.0404
99,1,55.5793,13.0299
99,1,55.5819,12.9984
99,1,55.6011,13.0441
99,1,55.6149,12.9881
99,1,55.6146,12.9883
99,1,55.5738,13.0059
99,1,55.608,13.0324
99,1,55.6004,13.0247
99,1,55.6078,13.038
99,1,55.6076,13.0399
99,1,55.6079,13.0376
99,1,55.5775,13.0315
99,1,55.5775,13.035
99,1,55.582,13.0308
99,1,55.5784,13.0315
99,1,55.59,13.0397
99,1,55.576,13.0306
99,1,55.6005,13.0451
99,1,55.5895,13.0737
99,1,55.5703,13.0375
99,1,55.5954,13.0861
99,1,55.5924,13.0198
99,1,55.6032,13.0379
99,1,55.5863,12.9966
99,1,55.5801,13.0395
99,1,55.5796,13.035
99,1,55.5806,13.0366
99,1,55.5851,13.042
99,1,55.5984,13.0384
99,1,55.6081,13.0363
99,1,55.5841,12.9851
99,1,55.5992,13.0409
99,1,55.5776,13.0349
99,1,55.5773,13.0327
99,1,55.5796,13.0345
99,1,55.5814,13.018
99,1,55.6058,13.0752
99,1,55.5813,13.0364
99,1,55.5814,13.035
99,1,55.5807,13.0342
99,1,55.5732,13.0271
99,1,55.5936,13.0369
99,1,55.5945,13.0593
99,1,55.5677,13.0373
99,1,55.6038,13.0175
99,1,55.592,12.9872
99,1,55.5927,13.0411
99,1,55.5957,13.0632
99,1,55.6082,13.0167
99,1,55.5702,13.0276
99,1,55.6056,13.0331
99,1,55.6188,13.0197
99,1,55.5843,13.0305
99,1,55.6138,13.0372
99,1,55.6138,13.0346
99,1,55.585,13.0189
99,1,55.5869,13.0585
99,1,55.595,13.0534
99,1,55.562,13.1127
99,1,55.5734,13.0271
99,1,55.601,13.0157
99,1,55.5966,12.9552
99,1,55.6253,12.9891
99,1,55.5791,13.0351
99,1,55.5997,13.0412
99,1,55.596,13.0282
99,1,55.6025,13.0175
99,1,55.5773,13.0251
99,1,55.5828,13.0361
99,1,55.5724,13.0284
99,1,55.5878,13.0335
99,1,55.5808,13.0367
99,1,55.62,13.0116
99,1,55.6185,13.0131
99,1,55.6194,13.0294
99,1,55.6239,12.9904
99,1,55.5851,12.9857
99,1,55.5939,13.0278
99,1,55.6161,13.0146
99,1,55.5998,13.0462
99,1,55.6047,13.0011
99,1,55.6054,13.0026
99,1,55.6056,13.021
99,1,55.6114,13.0218
99,1,55.6055,13.0016
99,1,55.6074,13.0179
99,1,55.6203,13.0091
99,1,55.6084,13.0193
99,1,55.6043,13.0196
99,1,55.6219,13.0137
99,1,55.6053,13.0199
99,1,55.6132,13.0153
99,1,55.5873,13.0155
99,1,55.5847,13.0192
99,1,55.617,13.0142
99,1,55.6185,13.0145
99,1,55.6169,13.0158
99,1,55.616,13.0229
99,1,55.5678,13.0497
99,1,55.5783,12.9903
99,1,55.6071,13.0262
99,1,55.5827,13.0298
99,1,55.6201,13.0184
99,1,55.6006,13.1001
99,1,55.6012,13.0192
99,1,55.6008,13.0117
99,1,55.6199,13.0361
99,1,55.6171,13.0322
99,1,55.6175,13.0111
99,1,55.6087,13.017
99,1,55.597,13.036
99,1,55.6134,13.0438
99,1,55.6244,12.9993
99,1,55.6067,12.9867
99,1,55.593,13.021
99,1,55.5955,12.9507
99,1,55.6206,13.0099
99,1,55.5945,12.9904
99,1,55.5912,12.9495
99,1,55.5964,13.056
99,1,55.5757,13.0323
99,1,55.6089,13.0206
99,1,55.6145,13.0241
99,1,55.6017,13.0184
99,1,55.5906,13.0301
99,1,55.6118,12.9684
99,1,55.6074,13.0273
99,1,55.6168,13.0141
99,1,55.5918,12.9417
99,1,55.6151,13.0341
99,1,55.5932,13.035
99,1,55.6137,12.9969
99,1,55.607,13.0384
99,1,55.5802,13.0094
99,1,55.5803,13.0723
99,1,55.6054,13.1025
99,1,55.5914,13.013
99,1,55.6187,13.0165
99,1,55.603,13.0034
99,1,55.6094,13.0123
99,1,55.6176,13.0145
99,1,55.6196,13.0146
99,1,55.5991,13.02
99,1,55.5805,13.0231
99,1,55.6032,13.0363
99,1,55.6044,13.0174
99,1,55.6147,13.0178
99,1,55.629,13.0048
99,1,55.5938,13.0129
99,1,55.5681,13.0151
99,1,55.6136,13.0277
99,1,55.5995,13.0191
99,1,55.6171,13.0269
99,1,55.5889,13.0161
99,1,55.6018,13.022
99,1,55.5766,12.9884
99,1,55.5728,13.029
99,1,55.6008,13.0201
99,1,55.5802,13.0323
99,1,55.5456,13.1046
99,1,55.6258,13.0136
99,1,55.6003,13.0688
99,1,55.6087,13.025
99,1,55.6069,13.0255
99,1,55.6113,12.9917
99,1,55.622,13.0024
99,1,55.5984,12.9847
99,1,55.5972,13.0127
99,1,55.5988,12.995
99,1,55.6122,13.0393
99,1,55.5281,13.0177
99,1,55.6218,13.0187
99,1,55.6172,13.0122
99,1,55.6159,13.0131
99,1,55.6157,13.0108
99,1,55.6092,13.0232
99,1,55.6179,13.0339
99,1,55.6022,13.0326
99,1,55.6109,13.0425
99,1,55.6233,13.0139
99,1,55.6001,13.0234
99,1,55.6088,13.023
99,1,55.6039,13.0172
99,1,55.6134,13.0449
99,1,55.6185,13.0436
99,1,55.608,13.0236
99,1,55.6197,13.033
99,1,55.6192,13.0309
99,1,55.6064,13.0176
99,1,55.6304,13.0684
99,1,55.6115,13.0598
99,1,55.5521,13.1103
99,1,55.6084,13.0357
99,1,55.6044,13.0271
99,1,55.6056,13.0314
99,1,55.5871,13.0417
99,1,55.5955,13.0427
99,1,55.5961,13.0433
99,1,55.6021,13.0129
99,1,55.6153,13.0136
99,1,55.5845,13.0413
99,1,55.6161,13.0423
99,1,55.6116,13.0116
99,1,55.605,13.0278
99,1,55.604,13.0212
99,1,55.6211,13.0537
99,1,55.5939,13.0606
99,1,55.6081,13.0125
99,1,55.5819,13.0215
99,1,55.5804,13.0333
99,1,55.6199,13.0348
99,1,55.6026,13.021
99,1,55.6182,13.0156
99,1,55.5953,13.0467
99,1,55.5929,13.0197
99,1,55.6031,13.04
99,1,55.6006,13.0438
99,1,55.607,13.0508
99,1,55.5896,13.016
99,1,55.6097,13.0207
99,1,55.6072,13.0239
99,1,55.5818,13.0276
99,1,55.5795,13.0276
99,1,55.5858,12.9996
99,1,55.5754,12.9866
99,1,55.6097,13.0226
99,1,55.6067,13.0262
99,1,55.606,13.0222
99,1,55.6247,13.0557
99,1,55.6026,13.0379
99,1,55.6197,13.0405
99,1,55.5728,13.0018
99,1,55.6025,13.0425
99,1,55.5866,13.0326
99,1,55.6077,13.0412
99,1,55.5883,13.0593
99,1,55.5876,13.0654
99,1,55.596,12.9935
99,1,55.5974,13.0285
99,1,55.5906,13.0653
99,1,55.6087,13.0413
99,1,55.6064,13.0287
99,1,55.6296,13.0683
99,1,55.6281,13.0582
99,1,55.6056,13.026
99,1,55.5988,12.9296
